Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-01-23,27.73495864868164,27.90356625201509,27.66335654226405,27.71648057204701,88200800
2017-01-24,27.709550857543945,27.739576409500884,27.600994363456543,27.612543601529538,92844000
2017-01-25,28.150707244873047,28.201521078948307,27.78115449091642,27.81349024675222,129510400
2017-01-26,28.164567947387695,28.280053298312307,28.086036992432323,28.102204871075106,105350400
2017-01-27,28.1668758392334,28.25926447061415,28.086036447587706,28.210760835626733,82251600
2017-01-30,28.092960357666016,28.092960357666016,27.86892030074612,27.931281602741088,121510000
2017-01-31,28.028297424316406,28.037536464874652,27.85968978008715,27.982103983691985,196804000
2017-02-01,29.737478256225586,30.139368551516302,29.335589723101506,29.34020836184624,447940000
2017-02-02,29.686660766601562,29.885295689351512,29.513432759238214,29.559627951834955,134841600
2017-02-03,29.813695907592773,29.839102823460063,29.601203304126766,29.63584749652175,98029200
2017-02-06,30.093168258666992,30.1416736520319,29.772119155377286,29.82524494914192,107383600
2017-02-07,30.379573822021484,30.50891684132765,30.13012506007404,30.15091157581976,152735200
2017-02-08,30.497365951538086,30.538942505112082,30.307971833328953,30.337999148447242,92016400
2017-02-09,30.717748641967773,30.724707522610796,30.416184168852922,30.53912911303137,113399600
2017-02-10,30.648151397705078,30.838370210516814,30.63191519200416,30.727024598410026,80262000
2017-02-13,30.919553756713867,31.04250220271785,30.79429040402537,30.87084160718438,92141600
2017-02-14,31.32086753845215,31.33710374153834,30.910276014189023,30.961310148938683,132904800
2017-02-15,31.434534072875977,31.610835112221473,31.22807907123157,31.436856058938673,142492400
2017-02-16,31.39743423461914,31.525016094839916,31.279126164038207,31.4716634874959,90338400
2017-02-17,31.48324966430664,31.508766733624174,31.339428113396668,31.339428113396668,88792800
2017-02-21,31.710580825805664,31.722180137069024,31.54356065452922,31.601553671233184,98028800
2017-02-22,31.805694580078125,31.80801302680329,31.573722481482154,31.64795171243394,83347600
2017-02-23,31.671142578125,31.891515309873125,31.61778999961202,31.868320229464743,83152800
2017-02-24,31.701297760009766,31.701297760009766,31.381175233096382,31.52731874140244,87106400
2017-02-27,31.76393699645996,31.882245029246096,31.61315655185058,31.812652693421292,81029600
2017-02-28,31.77785301208496,31.88223972866072,31.71057913411409,31.798729647477582,93931600
2017-03-01,32.42737579345703,32.510885884582436,31.919359907025008,31.986630253392075,145658400
2017-03-02,32.23484802246094,32.54104938662462,32.1884507658059,32.476097474844025,104844000
2017-03-03,32.42506408691406,32.43666340135066,32.14901668554653,32.19309195663732,84432400
2017-03-06,32.322994232177734,32.42274408400924,32.15133712936305,32.329953112583,87000000
2017-03-07,32.364742279052734,32.47144744274451,32.19540012946931,32.258033575748286,69785200
2017-03-08,32.24412536621094,32.429703774083094,32.20237208273691,32.23252605204135,74828800
2017-03-09,32.16988754272461,32.19540461405092,31.791775445305962,32.18380884131337,88623600
2017-03-10,32.2765998840332,32.327634032414565,32.16061382673258,32.302116958223884,78451200
2017-03-13,32.29050827026367,32.34386085004129,32.202361299242504,32.209320177491215,69686800
2017-03-14,32.24179458618164,32.39489343997054,32.2069966569837,32.31370535106674,61236400
2017-03-15,32.58280944824219,32.650079813696344,32.25108743617867,32.339237985048456,102767200
2017-03-16,32.63615036010742,32.71270156623806,32.53640053165376,32.64310923888177,76928000
2017-03-17,32.47377395629883,32.708064491516325,32.45057533159433,32.708064491516325,175540000
2017-03-20,32.81476974487305,32.82404707000738,32.529441557510076,32.56887638365337,86168000
2017-03-21,32.438968658447266,33.125607442303654,32.41345159290771,32.96554617115669,158119600
2017-03-22,32.805484771728516,32.847241578635575,32.42041034404195,32.441290517301645,103440800
2017-03-23,32.68950653076172,32.84260895982211,32.617595749127865,32.768376191933484,81385200
2017-03-24,32.62455368041992,32.87972438810393,32.55728333363764,32.824049813805665,89582400
2017-03-27,32.680233001708984,32.75910267204464,32.15597375151802,32.33459327284233,94300400
2017-03-28,33.357582092285156,33.413253119925045,32.61990911954282,32.68718299742454,133499200
2017-03-29,33.43181610107422,33.51764818034316,33.21608375882161,33.32974781628725,116760000
2017-03-30,33.387752532958984,33.51997836809718,33.28800619945983,33.4480675621579,84829200
2017-03-31,33.32510757446289,33.466610675132905,33.17432360904673,33.33902533196932,78646800
2017-04-03,33.334381103515625,33.43180893457845,33.183600694882955,33.33670308924414,79942800
2017-04-04,33.582603454589844,33.610438975195414,33.21144666165252,33.23000485526074,79565600
2017-04-05,33.40861511230469,33.74265542544554,33.359899425133094,33.455008813660356,110871600
2017-04-06,33.32510757446289,33.52460369115155,33.276391883577595,33.47124756789318,84596000
2017-04-07,33.2508659362793,33.445721568564416,33.234629736728124,33.341334875526805,66688800
2017-04-10,33.211448669433594,33.37615043540504,33.14881520467108,33.311198523656394,75733600
2017-04-11,32.85419845581055,33.25319061496477,32.49000068394972,33.15808123687998,121517600
2017-04-12,32.893653869628906,32.974842004016836,32.71039387617726,32.84726014431947,81400000
2017-04-13,32.719661712646484,33.02818499550909,32.719661712646484,32.91915783766994,71291600
2017-04-17,32.900604248046875,32.912203561279895,32.67790946865855,32.81941259502916,66328400
2017-04-18,32.754459381103516,32.94931509303245,32.73358274188541,32.803175078892394,58790000
2017-04-19,32.63383102416992,32.94003587355813,32.58047843602977,32.91220035620032,69313600
2017-04-20,33.0421028137207,33.15344841823946,32.745178841928706,32.75909660004193,93278400
2017-04-21,33.0026741027832,33.09777998072209,32.90524623831978,33.04210893795076,69283600
2017-04-24,33.320472717285156,33.39238350284238,33.213763992526665,33.28799676446533,68537200
2017-04-25,33.52692413330078,33.612752669441434,33.3738217123907,33.383102577689314,75486000
2017-04-26,33.32975387573242,33.543171349784984,33.26016506855636,33.51301384026616,80164800
2017-04-27,33.35527801513672,33.441110128186644,33.24393236046182,33.38543553104193,56985200
2017-04-28,33.32278060913086,33.47356455201576,33.23463364489079,33.424848868409924,83441600
2017-05-01,34.00246810913086,34.14628966689208,33.626674470019,33.65915041982356,134411600
2017-05-02,34.218196868896484,34.35274108676933,34.06277601539148,34.22515574744054,181408800
2017-05-03,34.11381149291992,34.213561321995954,33.466610985577844,33.77281227239805,182788000
2017-05-04,33.990875244140625,34.13237838218773,33.82385503072064,33.988556797148085,93487600
2017-05-05,34.55455780029297,34.55919469272828,34.044216463404894,34.044216463404894,109310800
2017-05-08,35.494049072265625,35.6541103845622,34.57080112290132,34.57080112290132,195009600
2017-05-09,35.72138595581055,35.92784098902034,35.59611903611136,35.69354689609215,156521600
2017-05-10,35.552032470703125,35.70977529359681,35.28526604884279,35.63786452977076,103222800
2017-05-11,35.85951614379883,35.88747011651766,35.477511689399975,35.51012169571851,109020400
2017-05-12,36.36031723022461,36.43485286478738,36.027226005947306,36.03421361061806,130108000
2017-05-15,36.26713562011719,36.488418014695846,36.11573281178005,36.339343222684846,104038800
2017-05-16,36.21355438232422,36.35098195227222,36.03885723449191,36.323031545970274,80194000
2017-05-17,34.99766159057617,36.00391885780957,34.871881209283266,35.7779769312564,203070800
2017-05-18,35.53107452392578,35.71741888804317,35.20264653624211,35.23525653339592,134272800
2017-05-19,35.6522102355957,35.86650507852516,35.55205219612591,35.72674942664469,107843200
2017-05-22,35.86882781982422,36.00625542098801,35.617263443297745,35.87115583613732,91865600
2017-05-23,35.8245735168457,36.08079394664311,35.71043673228656,36.08079394664311,79675600
2017-05-24,35.71742630004883,35.910758306945944,35.56136388455392,35.833891107512834,76712000
2017-05-25,35.84086990356445,35.95267865029357,35.64520992812298,35.808259907657536,76942400
2017-05-26,35.78031539916992,35.927062182064795,35.71043580949505,35.87115779948018,87710400
2017-05-30,35.79428482055664,35.97131000545862,35.71508962369705,35.736052430944056,80507600
2017-05-31,35.58232116699219,35.910752726012475,35.49381034394734,35.864167521111504,97804800
2017-06-01,35.68015670776367,35.715098282536324,35.45654626780367,35.67782869113504,65616400
2017-06-02,36.20890426635742,36.20890426635742,35.6126050811468,35.773327067862255,111082800
2017-06-05,35.85485076904297,35.97597515334423,35.74537712953291,35.9503527557848,101326800
2017-06-06,35.97597122192383,36.29275557793908,35.81990883719749,35.84785924812664,106499600
2017-06-07,36.190269470214844,36.33235666310539,35.982962276085054,36.10874624577753,84278400
2017-06-08,36.10174560546875,36.229853991068794,35.96431449499275,36.16230599782917,85003200
2017-06-09,34.70184326171875,36.14833732682097,34.01237378611209,36.14833732682097,259530800
2017-06-12,33.87260818481445,34.02867052663117,33.194782472366775,33.947147332428386,289229200
2017-06-13,34.145145416259766,34.345464992166164,33.80972626086085,34.27791697953152,136661600
2017-06-14,33.81206512451172,34.35711959249069,33.50459631433445,34.35711959249069,126124800
2017-06-15,33.609413146972656,33.653670343239156,33.124922667381306,33.38347468652734,128661600
2017-06-16,33.13890075683594,33.658332856954246,33.12259397606791,33.49062323242941,201444400
2017-06-19,34.08690643310547,34.1800803772725,33.462657001187786,33.462657001187786,130165600
2017-06-20,33.77711486816406,34.210364000297076,33.76081164684529,34.210364000297076,99600400
2017-06-21,33.97743225097656,34.02402100425864,33.68394229810293,33.89590904117865,85063200
2017-06-22,33.921531677246094,34.17076444882419,33.80273533143621,33.95414167224387,76425200
2017-06-23,34.07293701171875,34.27791616944567,33.80040984295354,33.805069429508194,141757600
2017-06-26,33.965789794921875,34.538794516247314,33.86330022090321,34.28024256514496,102769600
2017-06-27,33.47897720336914,34.04499809437163,33.4533548000032,33.77712686750505,99047600
2017-06-28,33.96812057495117,34.033340572047614,33.34619903206657,33.65599579538631,88329600
2017-06-29,33.46732711791992,33.805077920616554,33.14122706164791,33.70724790373495,125997600
2017-06-30,33.54651641845703,33.765470774786365,33.490612044216654,33.64667442380345,92096400
2017-07-03,33.42539978027344,33.84467379846659,33.332229355885566,33.74684378659216,57111200
2017-07-05,33.56283187866211,33.72588192020931,33.24371940061799,33.46966144184209,86278400
2017-07-06,33.24602508544922,33.425381787785334,33.17148949690532,33.31357662785852,96515200
2017-07-07,33.58378219604492,33.7165537510398,33.28563264410414,33.28563264410414,76806800
2017-07-10,33.78874969482422,33.996056789209284,33.39509830617552,33.56746740035819,84362400
2017-07-11,33.89823532104492,33.97277447910041,33.630367774506205,33.71189098012888,79127200
2017-07-12,33.94715881347656,34.04964484477358,33.73286402294453,33.97743724249058,99538000
2017-07-13,34.42000961303711,34.587719217296886,33.87728319289419,33.89125840087854,100797600
2017-07-14,34.715816497802734,34.78336805363899,34.31750898142132,34.46658374236206,80528400
2017-07-17,34.83694839477539,35.1490731877301,34.606350378800286,34.664582775436166,95174000
2017-07-18,34.958072662353516,34.969719852487856,34.629641093371454,34.75309348950399,71475200
2017-07-19,35.17701721191406,35.27018759850673,34.92778091873392,35.051233280369296,83692000
2017-07-20,35.01863479614258,35.344738364813615,34.98369677824592,35.28883398195537,68974800
2017-07-21,35.0023193359375,35.04191692711851,34.67854745113062,34.93709935584852,105010400
2017-07-24,35.42625427246094,35.50778103634165,34.916137991215166,35.074531932811816,85972800
2017-07-25,35.57765197753906,35.83387228685359,35.35869768583004,35.35869768583004,75415600
2017-07-26,35.745365142822266,35.85483874562187,35.652191203749126,35.719742753854945,63124000
2017-07-27,35.06986999511719,35.8688201432187,34.31052099542662,35.8129157756585,129905200
2017-07-28,34.82297134399414,34.99300893798298,34.75076374466559,34.91381373576606,68854800
2017-07-31,34.643611907958984,35.01630061967053,34.50385630673438,34.91613906228108,79383600
2017-08-01,34.951080322265625,34.99067791997708,34.56907599550598,34.72979795659672,141474400
2017-08-02,36.602535247802734,37.21048128132851,36.37426537190055,37.10100415065449,279747200
2017-08-03,36.23685836791992,36.618862756994176,36.10874638135342,36.5815931692251,108389200
2017-08-04,36.4278678894043,36.66312555682315,36.26481784494448,36.353332249461694,82239600
2017-08-07,36.99153518676758,37.017157575225106,36.49306617386658,36.5839085412665,87481200
2017-08-08,37.28736114501953,37.69498783953101,36.86575924680044,36.94262642141504,144823600
2017-08-09,37.5156364440918,37.56455321826096,37.06142448776336,37.096362502010464,104526000
2017-08-10,36.32068634033203,37.41507558857151,36.15933325594757,37.39168973905679,163217200
2017-08-11,36.82579803466797,37.08069102427803,36.49608029539566,36.62001748446426,105028400
2017-08-14,37.38001251220703,37.46419660232605,37.122782356793145,37.25607531955693,88490800
2017-08-15,37.78923034667969,37.929534748789344,37.44781618867103,37.56941619170999,117862000
2017-08-16,37.63724136352539,38.00203791992535,37.45016519998717,37.868748517324306,110686400
2017-08-17,36.9146614074707,37.58111909094803,36.90998352237161,37.53668810295876,111762400
2017-08-18,36.830467224121094,37.298155696808344,36.648069005227455,36.914651291931996,109712400
2017-08-21,36.76266098022461,36.921673378552924,36.27158656292966,36.830474251704494,105474000
2017-08-22,37.3636360168457,37.415082040105275,36.95207139894945,37.00117669594613,86418400
2017-08-23,37.410400390625,37.52498535238543,37.15317386839577,37.197604844755524,77596400
2017-08-24,37.24436950683594,37.588120791890894,37.076001384842506,37.51562608722128,79275600
2017-08-25,37.382347106933594,37.54603739088878,37.2443798367557,37.33323823765675,101920400
2017-08-28,37.75882339477539,37.882760535765215,37.39870132730436,37.447810179479255,103864000
2017-08-29,38.09557342529297,38.14467872709018,37.41508569780086,37.43847155363424,118067600
2017-08-30,38.198463439941406,38.324737777421916,38.02541739329437,38.30369264920524,109078400
2017-08-31,38.3504524230957,38.47205241767387,38.228852428517534,38.26626836041538,107140400
2017-09-01,38.36215591430664,38.570277186566294,38.263941742157435,38.53753912918322,66364400
2017-09-05,37.90147399902344,38.40891556028365,37.54602976308905,38.291993442900754,117874000
2017-09-06,37.861732482910156,38.1142847618526,37.53668903993608,38.048808641554295,86606800
2017-09-07,37.709739685058594,37.93890972376503,37.499281191255726,37.903830929343414,87714000
2017-09-08,37.094722747802734,37.68400781943041,37.07133689034317,37.61619454188707,114446000
2017-09-11,37.76585388183594,37.89446895853717,37.389364421772754,37.53200958535398,126323200
2017-09-12,37.6161994934082,38.34111835190734,37.127465694525405,38.02542707555225,286856000
2017-09-13,37.33323287963867,37.40572759401072,36.9263461705146,37.38467889980977,179629600
2017-09-14,37.01287078857422,37.274775229286895,36.968439806343234,37.17890179035626,95042800
2017-09-15,37.38703155517578,37.64192101123761,36.94740308550495,37.05731020292266,196458400
2017-09-18,37.10407257080078,37.53200804396978,36.94739732677399,37.44080891481446,113077600
2017-09-19,37.118099212646484,37.361299246612795,37.05028594574414,37.30049745403106,83242400
2017-09-20,36.49607849121094,37.00819446712363,35.97226601948196,36.92401038359898,211805600
2017-09-21,35.869380950927734,36.43294663182809,35.719720725313245,36.43294663182809,150046800
2017-09-22,35.51860046386719,35.6074624143654,35.20758720530329,35.4367535549157,186581600
2017-09-25,35.20526123046875,35.50458165880734,34.880217785561335,35.07430898909324,177549200
2017-09-26,35.8109130859375,35.99331133984807,35.47183959177967,35.49288472072769,146640000
2017-09-27,36.06580352783203,36.18038851346112,35.90445039825376,35.965252196750306,102016800
2017-09-28,35.84365463256836,36.07749893657425,35.70802450806324,35.98629980073919,88022000
2017-09-29,36.04007339477539,36.04241412082794,35.544324744109346,35.827277846610976,105199200
2017-10-02,35.96758270263672,36.11724287650187,35.71269333230357,36.072811899104714,74795200
2017-10-03,36.124271392822266,36.26691657800852,35.990981979093554,36.01436427137475,64921200
2017-10-04,35.89043045043945,35.97929244677167,35.651911778466136,35.925509244446125,80655200
2017-10-05,36.33705139160156,36.34874431565457,36.023701008785785,36.05409832950828,85135200
2017-10-06,36.31602478027344,36.36045577341464,36.14297869335013,36.238855724004175,69630400
2017-10-09,36.442283630371094,36.650404850536574,36.360440291489695,36.435268588986396,65051600
2017-10-10,36.45631408691406,36.94738839795628,36.26924155716444,36.4937300201359,62468000
2017-10-11,36.608314514160156,36.70886581921877,36.42123841859882,36.47268443408268,67622400
2017-10-12,36.479713439941406,36.800079012307556,36.41657447528157,36.5615603781368,64500400
2017-10-13,36.711212158203125,36.77902542452051,36.57558205738806,36.65041036614586,65576800
2017-10-16,37.38703155517578,37.41509173215691,36.865556145068375,36.924017225899874,96486000
2017-10-17,37.52499771118164,37.61853401040195,37.235029474508934,37.36364456207268,75989200
2017-10-18,37.35895919799805,37.58111410849137,37.32154682670793,37.513297272178555,65496800
2017-10-19,36.475032806396484,36.73226296290356,36.25054427724561,36.65509391595144,170336800
2017-10-20,36.538150787353516,36.88891703491211,36.47033754949086,36.622334829494726,95896400
2017-10-23,36.51947021484375,36.8749146113694,36.3627949349457,36.68783842539898,87937200
2017-10-24,36.7369270324707,36.811755324653674,36.526465101335894,36.54751022399553,71028800
2017-10-25,36.57558059692383,36.84216290355561,36.308998290292045,36.692502723835666,84828400
2017-10-26,36.80942916870117,36.90764333864657,36.66210612969279,36.767335342621394,68002000
2017-10-27,38.12831115722656,38.25692622685149,37.11108709622468,37.24905436719479,177816800
2017-10-30,38.98651123046875,39.30220237568557,38.284978523924586,38.3247316157805,178803200
2017-10-31,39.52904510498047,39.67169029309188,39.0379741388291,39.26246270387504,144187200
2017-11-01,39.02626419067383,39.73948982022371,38.726943855679096,39.72311901106657,134551200
2017-11-02,39.31156921386719,39.402768356951285,38.64978935274674,38.95846557129671,165573600
2017-11-03,40.338130950927734,40.74969552420114,40.01542476150275,40.68889730702276,237594400
2017-11-06,40.74737548828125,40.92042158121294,40.15574960452284,40.307746995427514,140105200
2017-11-07,40.87832260131836,40.98121466696892,40.59537298896027,40.66786415298291,97446000
2017-11-08,41.21272277832031,41.21272277832031,40.76607928661239,40.84324833765468,97638000
2017-11-09,41.12852096557617,41.17996697744187,40.48778654299938,40.94845992404622,117930400
2017-11-10,40.99242401123047,41.1590519185458,40.89855145395975,41.09568597283338,100582000
2017-11-13,40.8281364440918,40.95251916711589,40.694364318759625,40.7178342435221,67928400
2017-11-14,40.21091842651367,40.713144075685776,40.173367975115646,40.60988212484528,99130000
2017-11-15,39.68052673339844,39.97153732358179,39.516248005475454,39.88939616911645,116632400
2017-11-16,40.15460205078125,40.335306909486874,39.966853348052915,40.17337369814629,94550000
2017-11-17,39.931636810302734,40.22264739374085,39.81194879294899,40.14050624117943,87598000
2017-11-20,39.89173889160156,40.02785656534343,39.793171661859,39.96449063872055,65049600
2017-11-21,40.63335418701172,40.76477719280135,40.07949753332092,40.07949753332092,100525200
2017-11-22,41.06047439575195,41.069860216729566,40.61222534765896,40.68497709851023,102355600
2017-11-24,41.06282043457031,41.18720315476792,40.987719541843184,41.09333061986667,56106800
2017-11-27,40.85628890991211,41.08862822464566,40.680275254176486,41.08158796489679,82867200
2017-11-28,40.61693572998047,41.039365876209104,40.33296529691797,40.905597284839104,105715200
2017-11-29,39.774391174316406,40.581707708387235,39.2299241324358,40.51365067102977,166665600
2017-11-30,40.33060836791992,40.39866542487053,39.530331863147126,39.99735260186167,166108800
2017-12-01,40.14285659790039,40.28836010352222,39.54440933099244,39.884701751467084,159037200
2017-12-04,39.8494987487793,40.5113083380798,39.80960274348526,40.478452593660734,130169600
2017-12-05,39.81194305419922,40.253151776230816,39.52093251270924,39.67582539355102,109400800
2017-12-06,39.664100646972656,39.94337630013038,39.06565691135811,39.3097276747098,114240000
2017-12-07,39.73685836791992,39.999704372049976,39.640636676762234,39.668797725488105,102693200
2017-12-08,39.74858474731445,40.13112232239191,39.61951090289661,40.01143429936512,93420800
2017-12-11,40.52305603027344,40.5746870135816,39.612477140302595,39.70869884383224,141095200
2017-12-12,40.295406341552734,40.45733953460637,40.23908424380069,40.401013855846074,77636800
2017-12-13,40.429168701171875,40.72721594566587,40.36580277552822,40.483145225457086,95273600
2017-12-14,40.41743469238281,40.63099881572758,40.28366257742813,40.459676256469045,81906000
2017-12-15,40.8281364440918,40.875072712609004,40.47376349862797,40.74834442951177,160677200
2017-12-18,41.40311813354492,41.58617210666833,41.03701018729811,41.041704888944594,117684400
2017-12-19,40.9619026184082,41.16138622432413,40.856295125102875,41.07689951347836,109745600
2017-12-20,40.91731262207031,41.16842359604026,40.65915780676729,41.039346188388755,93902400
2017-12-21,41.072208404541016,41.30924247623085,40.858647839316106,40.87507392232978,83799600
2017-12-22,41.072208404541016,41.16843008550406,40.952520379128735,40.99476194774206,65397600
2017-12-26,40.03020477294922,40.24141974875791,39.82133177595065,40.08418129681013,132742000
2017-12-27,40.03724670410156,40.07948826862303,39.828377279394545,39.91990425019858,85992800
2017-12-28,40.14990234375,40.33061076093898,40.00908993900386,40.13112711771664,65920800
2017-12-29,39.71571731567383,40.03488886417891,39.713371756268124,40.01846278632554,103999600
2018-01-02,40.426822662353516,40.436212064432425,39.72276790875693,39.9339864834405,102223600
2018-01-03,40.419776916503906,40.964247570953226,40.35641457560373,40.490183098511274,118071600
2018-01-04,40.6075325012207,40.71079444172855,40.3845825374921,40.49253559819918,89738400
2018-01-05,41.06985855102539,41.15669082032517,40.61222370051546,40.703750670617445,94640000
2018-01-08,40.91731262207031,41.213014298775086,40.81874181549477,40.91731262207031,82271200
2018-01-09,40.91262435913086,41.08394335569417,40.69671465281637,40.964255330315616,86336000
2018-01-10,40.903228759765625,40.905577900559486,40.6004868209635,40.638037263592274,95839600
2018-01-11,41.13557434082031,41.18485975187986,40.950174821327025,40.9736411657776,74670800
2018-01-12,41.56034851074219,41.62371443707862,41.22240167829111,41.34678439009499,101672400
2018-01-16,41.34912872314453,42.10011960737781,41.337393763186334,41.75043785426289,118263600
2018-01-17,42.032081604003906,42.06728291881285,41.08630141537823,41.33975804401989,137547200
2018-01-18,42.06962203979492,42.266760115574634,41.83259153401056,42.0954375270394,124773600
2018-01-19,41.88187026977539,42.14471622089114,41.63545040010063,41.91707157358285,129700400
2018-01-22,41.539222717285156,41.722276632609585,41.44535020004437,41.60962889571924,108434400
2018-01-23,41.54861831665039,42.111864295697394,41.496990926720386,41.60963869012665,130756400
2018-01-24,40.88681411743164,41.60964422571612,40.64743445496531,41.597909261485825,204420400
2018-01-25,40.15693283081055,41.05812197499376,40.02081516095881,40.95486004745056,166116000
2018-01-26,40.25080871582031,40.36580561399968,39.91051630329917,40.36580561399968,156572000
2018-01-29,39.41767501831055,39.933981051179536,39.208805613063255,39.933981051179536,202561600
2018-01-30,39.185333251953125,39.279205768081155,38.65259759135884,38.8473864642811,184192800
2018-01-31,39.29329299926758,39.530327051641194,39.0750377505356,39.1618700218366,129915600
2018-02-01,39.37543487548828,39.5725693452636,39.13605525875675,39.23227693364981,188923200
2018-02-02,37.66692352294922,39.145438994257056,37.57305100264689,38.957690372645295,346375200
2018-02-05,36.7258415222168,38.4601628009349,36.610844631327524,37.33836925832738,290954000
2018-02-06,38.260684967041016,38.422618146423986,36.141480273828954,36.33626920112963,272975200
2018-02-07,37.44162368774414,38.34750745588523,37.33132509011948,38.27475571700199,206434400
2018-02-08,36.4113655090332,37.784273783894626,36.38320446331554,37.617645907713495,217562000
2018-02-09,36.85673522949219,37.20548409077683,35.402825738060095,37.01225968224657,282690400
2018-02-12,38.34126663208008,38.61932214150914,37.11592678638475,37.34921338840289,243278000
2018-02-13,38.72536087036133,38.82197484217078,38.091484044226874,38.1621772820291,130196800
2018-02-14,39.43935775756836,39.4794164227937,38.38132862243266,38.41902856901624,162579600
2018-02-15,40.76366424560547,40.787226261286364,39.82345244667649,40.009607831667644,204588800
2018-02-16,40.63170623779297,41.19489348609223,40.47618541158448,40.615213184598545,160704400
2018-02-20,40.495033264160156,41.06292710816683,40.393705449229564,40.54216089165014,135722000
2018-02-21,40.311241149902344,41.02994570454472,40.29709962274955,40.725969389511896,149886400
2018-02-22,40.64820098876953,40.98988079969852,40.46204559239559,40.483252486487366,123967600
2018-02-23,41.355140686035156,41.39048552188221,40.89328112251635,40.923915710656416,135249600
2018-02-26,42.17280197143555,42.27177106953291,41.52243207153538,41.55542177090116,152648800
2018-02-27,42.036136627197266,42.528627080196344,41.98194002503581,42.203443871619406,155712400
2018-02-28,41.97250747680664,42.56161185345442,41.95601442397654,42.24113892873372,151128400
2018-03-01,41.237308502197266,42.363675841065785,40.68590764002808,42.0714787606885,195208000
2018-03-02,41.52244567871094,41.54365257905125,40.63643015577809,40.718906229024284,153816000
2018-03-05,41.666175842285156,41.88296582019511,41.12419909970639,41.286792482040795,113605600
2018-03-06,41.63083267211914,42.00314711448065,41.50358769350333,41.92302977255187,95154000
2018-03-07,41.244384765625,41.43761277126165,41.06529828857356,41.22317786616008,126814000
2018-03-08,41.694454193115234,41.736867984637264,41.25380524613253,41.350415636468696,95096400
2018-03-09,42.41080093383789,42.41551477558312,41.800489667512856,41.934807190193915,128740800
2018-03-12,42.82082748413086,42.978707056078726,42.46500966636254,42.48385784591914,128828400
2018-03-13,42.4084587097168,43.24027404817189,42.23644118757629,43.025839128638104,126774000
2018-03-14,42.04791259765625,42.53804784759199,41.899457151085095,42.49092021878439,117473600
2018-03-15,42.09739685058594,42.47206996264461,41.96072780085272,42.062052026621785,90975200
2018-03-16,41.94895553588867,42.208159366513776,41.854696655617936,42.09740742945106,157618800
2018-03-19,41.30800247192383,41.81934467481242,40.921550117889645,41.783999848007596,133787200
2018-03-20,41.29385757446289,41.661458093646814,41.223164337171966,41.29385757446289,78597600
2018-03-21,40.35836410522461,41.25851373335462,40.356005386501984,41.246730926564915,148219600
2018-03-22,39.78810501098633,40.69060961518841,39.72919458224374,40.05909154495934,165963200
2018-03-23,38.86674880981445,40.04024365734224,38.86674880981445,39.679712086140285,164115200
2018-03-26,40.71181869506836,40.78958088979373,39.220206259388014,39.604303392108385,150164800
2018-03-27,39.667945861816406,41.272666191803694,39.33333488572645,40.92627240477633,163690400
2018-03-28,39.22964096069336,40.06381484211484,38.9256646587026,39.41108613081626,166674000
2018-03-29,39.53597640991211,40.47147453692967,39.32861049895362,39.54304537545768,153594000
2018-04-02,39.27676773071289,39.80932042170238,38.75600144272291,39.26734364216447,150347200
2018-04-03,39.679710388183594,39.76454155398973,38.85260921827928,39.50297909238808,121112000
2018-04-04,40.43848419189453,40.53273946141442,38.82669535209121,38.852616090550384,138422000
2018-04-05,40.718894958496094,41.05586093377513,40.54923261151675,40.66705348605198,107732800
2018-04-06,39.677345275878906,40.64347395895726,39.63492790585142,40.28765633409077,140021200
2018-04-09,40.07088851928711,40.787238004037974,40.02376087874969,40.03082984504988,116070800
2018-04-10,40.824928283691406,41.001659574962794,40.419624234727095,40.766017853267606,113634400
2018-04-11,40.634063720703125,40.98281250200534,40.45968753224815,40.58457737140923,89726400
2018-04-12,41.03466033935547,41.23731241849354,40.77545293733876,40.86264284289436,91557200
2018-04-13,41.17369079589844,41.43525333828606,40.96632845646567,41.185473605045516,100497200
2018-04-16,41.43053436279297,41.51772066001814,41.19724773501885,41.24437536607009,86313600
2018-04-17,42.000789642333984,42.16573815931842,41.56956477932666,41.588416552068885,106421600
2018-04-18,41.906532287597656,42.13746381529928,41.68031819776145,41.899463322015784,83018000
2018-04-19,40.718894958496094,41.329206225642714,40.68590525745054,40.94510902406339,139235200
2018-04-20,39.05054473876953,40.346574152727804,38.98220662885717,40.20047744211226,261964400
2018-04-23,38.93745040893555,39.33332688754843,38.66646019491541,39.312119989538814,146062000
2018-04-24,38.39547348022461,39.19429899705882,37.99016931755155,39.0387745541616,134768000
2018-04-25,38.562767028808594,38.97985389067601,38.27057358970314,38.32005633863218,113528400
2018-04-26,38.69709396362305,39.05291176219348,38.49679700945855,38.67352834703607,111852000
2018-04-27,38.24937057495117,38.7230091978969,37.85113544226784,38.64524698894621,142623200
2018-04-30,38.94214630126953,39.4134297043397,38.13625211349238,38.20459022047749,169709600
2018-05-01,39.84701919555664,39.870581211910206,38.94451091068036,39.21314234724244,214277600
2018-05-02,41.60727310180664,41.8853286915604,40.95454432864741,41.291510366631215,266157600
2018-05-03,41.68266677856445,41.826408382181036,41.10534524114318,41.44466991824513,136272800
2018-05-04,43.318023681640625,43.416992785962016,41.984290502990305,42.00314227461454,224805200
